"ID","Day","Benin","Papua New Guinea","Angola","Cambodia","Sudan","Kazakhstan","Paraguay","Portugal","Syria","Bahamas","Grenada","Greece","Latvia","Mongolia","Iran","Morocco","Mali","Panama","Guatemala","Guyana","Iraq","Chile","Laos","Nepal","Argentina","Seychelles","Tanzania","Ukraine","Belize","Ghana","Zambia","Congo (Brazzaville)","Holy See","Bahrain","India","Canada","Guinea-Bissau","Maldives","Turkey","Belgium","Namibia","Comoros","Finland","North Macedonia","South Africa","Trinidad and Tobago","Central African Republic","Georgia","Jamaica","Peru","Saint Kitts and Nevis","Germany","Yemen","Eritrea","Fiji","Guinea","Chad","Somalia","Sao Tome and Principe","Madagascar","Thailand","Equatorial Guinea","Libya","Costa Rica","Sweden","Taiwan*","Vietnam","West Bank and Gaza","Malawi","Andorra","Liechtenstein","Poland","Bulgaria","Jordan","Kuwait","Nigeria","Tunisia","Croatia","Sri Lanka","Uruguay","Timor-Leste","United Kingdom","United Arab Emirates","Kenya","Switzerland","Spain","Brunei","Djibouti","Lebanon","Azerbaijan","Cuba","Liberia","Venezuela","Burkina Faso","Mauritania","Saint Lucia","Israel","San Marino","Australia","Tajikistan","Estonia","Cameroon","Cyprus","Malaysia","Iceland","Oman","MS Zaandam","Armenia","Gabon","Austria","Mozambique","El Salvador","Monaco","Luxembourg","Brazil","Algeria","Cabo Verde","Slovenia","Diamond Princess","Lesotho","US","Antigua and Barbuda","Colombia","Ecuador","Western Sahara","Hungary","South Sudan","Japan","Moldova","Belarus","Mauritius","Albania","New Zealand","Eswatini","Senegal","Honduras","Italy","Ethiopia","Haiti","Korea, South","Afghanistan","Burundi","Singapore","Czechia","Egypt","Sierra Leone","Bolivia","Malta","Russia","Saudi Arabia","Netherlands","Pakistan","Kosovo","Gambia","China","Ireland","Qatar","Slovakia","France","Lithuania","Serbia","Bosnia and Herzegovina","Kyrgyzstan","Bhutan","Romania","Togo","Niger","Philippines","Cote d'Ivoire","Rwanda","Congo (Kinshasa)","Uzbekistan","Burma","Bangladesh","Barbados","Nicaragua","Norway","Botswana","Saint Vincent and the Grenadines","Denmark","Dominican Republic","Mexico","Uganda","Zimbabwe","Suriname","Montenegro","Dominica","Indonesia"
198,"8/7/20",1600,53,564,217,6243,72273,5181,38364,331,99,23,1374,1070,260,282122,22190,1960,47484,44072,189,105504,344133,19,16313,108242,125,183,45006,32,37702,6431,1589,12,40549,1480884,105255,944,2791,222656,17766,575,369,6980,7622,404568,135,1716,996,745,319171,16,196550,910,245,18,6828,839,1728,800,10604,3150,2182,691,7589,0,441,395,7706,2329,839,85,36403,7718,1178,62806,33044,1259,4817,2576,1112,24,1449,56245,11899,31900,150376,138,5083,2043,30056,2442,714,13356,974,5527,24,57071,657,11874,6484,1961,15320,856,8775,1833,73481,0,32395,5704,19812,832,9515,112,5848,2321537,24083,2073,1927,651,175,1643118,76,204591,71605,8,3491,1175,31248,19100,64744,334,3268,1524,1565,7329,6428,201947,9707,4893,13642,25960,312,48583,12764,51672,1442,28904,675,688856,250440,237,259604,5480,146,81969,23364,109438,1861,82968,1668,0,7373,31062,96,29872,721,1057,67117,12893,1300,8275,21006,311,146604,108,2913,8857,63,49,13047,42538,377125,1115,1416,1558,2407,18,79306
199,"8/8/20",1600,53,567,219,6266,72523,5222,38511,346,104,23,1347,1070,263,284371,23347,1962,48748,44598,189,107775,345826,19,16353,108242,125,183,45335,32,38330,6698,1589,12,40967,1535743,105420,944,2804,223759,17780,704,369,6980,7664,411474,135,1721,1000,745,324020,16,196783,913,245,18,6898,839,1728,800,10816,3151,2182,701,7730,0,441,395,7945,2375,839,85,36691,7772,1187,63519,33186,1263,4861,2579,1125,24,1451,56568,12961,32300,150376,138,5106,2127,30364,2451,723,13356,974,5527,24,57533,657,11876,6484,1961,15320,870,8784,1834,74691,0,32520,5704,19923,840,9626,113,5848,2356983,24506,2086,1927,651,175,1656864,76,212688,78552,8,3499,1175,32867,19300,64935,334,3342,1526,1607,7352,6597,202098,10206,4982,13658,25960,315,48915,12785,52678,1445,29808,684,692059,252039,237,260248,5480,221,82125,23364,109709,1864,82971,1670,0,7373,31822,96,30119,729,1057,67673,12926,1346,8324,22042,312,148370,112,2913,8857,63,52,13069,43744,384432,1115,1437,1635,2452,18,80952
200,"8/9/20",1600,53,569,219,6266,73702,5276,38600,364,113,23,1347,1070,263,286642,24524,1969,49510,45589,189,109790,347342,19,16493,108242,125,183,45723,32,38727,6802,1589,12,41209,1583489,108050,944,2835,224970,17792,715,369,6980,8087,417200,138,1721,1010,745,324020,17,197382,915,248,18,6898,843,1728,800,11011,3160,2182,724,7823,0,441,399,8045,2430,839,85,36877,7980,1187,64028,33346,1265,4906,2593,1146,24,1463,56766,13495,32400,150376,138,5120,2290,30642,2460,725,16930,984,5570,24,58998,657,12144,6614,1962,15320,870,8803,1838,76124,0,32616,5823,20010,860,9720,113,6170,2390830,24920,2128,1960,651,175,1670755,76,221484,78608,8,3525,1175,33450,19300,64991,334,3379,1526,1634,7390,6649,202248,10411,4982,13729,26228,315,49609,12983,53779,1447,30823,688,695317,253478,237,260764,6058,221,82247,23364,109993,1866,82971,1670,0,8159,32126,96,30311,729,1062,68159,13052,1392,8363,22992,312,150437,112,2913,8857,80,52,13154,44910,393160,1137,1524,1674,2521,18,82236
201,"8/10/20",1681,71,575,220,6282,74677,5326,38760,385,116,23,1347,1078,269,288620,25385,1973,50665,46442,189,112102,349541,19,16664,181389,126,183,46313,32,39055,7004,1625,12,41504,1639599,108465,1015,2849,226155,17841,715,379,6980,8248,426125,139,1723,1054,753,329404,17,198347,915,248,18,7020,859,1728,804,11276,3163,2182,740,7971,0,443,451,8181,2477,839,87,37150,8154,1189,64759,33609,1272,4962,2622,1157,24,1464,56961,13867,32400,150376,138,5133,2377,30856,2472,736,19706,990,5704,25,60080,657,12395,6653,1968,15320,870,8809,1844,76720,0,33157,5823,20123,910,9875,113,6222,2449338,25263,2148,1960,651,175,1714960,76,230427,78610,8,3527,1175,34136,19740,65219,334,3480,1526,1720,7449,6805,202461,10696,4982,13786,26415,315,50128,13222,54888,1478,31753,692,701796,255118,244,261246,6058,227,82440,23364,110324,1874,82971,1679,0,8411,32734,97,30585,752,1065,68432,13321,1478,8375,23704,313,151972,112,2913,8857,80,52,13227,45666,397278,1138,1524,1712,2558,18,83710
202,"8/11/20",1681,78,577,223,6282,76756,5384,38940,385,122,23,1347,1078,269,290244,25677,1977,51597,47394,191,114541,351419,19,16728,187283,126,183,47084,32,39320,7233,1625,12,41836,1695982,108829,1015,2884,227089,17883,835,379,7050,8487,432029,139,1728,1058,753,341938,17,198991,937,248,18,7060,859,1728,807,11529,3169,2182,778,8189,0,450,409,8369,2529,855,87,37611,8479,1215,65451,33943,1278,5024,2638,1163,24,1472,57193,14610,32700,150376,138,5150,2407,31058,2504,738,21042,995,5741,25,62109,657,12779,6696,1975,15320,870,8817,1847,77072,0,33492,5920,20268,951,10056,114,6262,2506228,25627,2172,1960,651,175,1753760,76,239785,78887,8,3529,1175,34969,19998,65893,334,3552,1531,1910,7523,6945,202697,11034,5123,13817,26694,315,50520,13407,55901,1483,32830,695,708900,257269,253,263193,6058,247,82633,23364,110627,1884,83609,1683,0,8827,32997,97,31048,782,1075,68997,13321,1524,8421,25659,318,153089,115,2913,8857,80,52,13305,47095,401182,1139,1620,1789,2638,18,85798
203,"8/12/20",1681,78,577,225,6305,76756,5516,39177,395,138,23,1347,1078,269,292058,26687,1979,52210,48305,202,117208,353131,19,16837,192434,126,183,47678,32,39495,7401,1625,12,42180,1751555,109260,1015,2920,228057,17913,848,379,7050,8662,437617,139,1728,1068,754,341938,17,199654,949,248,20,7120,860,1728,808,11780,3169,2182,816,8412,0,450,425,9186,2550,858,87,37961,8479,1222,66099,34309,1302,5078,2646,1180,24,1479,57372,15100,32700,150376,138,5167,2496,31269,2525,738,21385,997,5843,25,64746,657,13001,6741,1975,15320,870,8821,1852,77278,0,33897,5920,20346,1015,10254,114,6414,2521100,26004,2232,1960,651,271,1774648,76,250494,78957,8,3561,1175,36191,20276,66178,334,3616,1531,1991,7572,7032,202923,11428,5123,13863,26714,315,50736,13574,56890,1496,33720,708,714934,260393,253,264060,6411,267,82804,23364,110957,1939,83612,1689,0,9156,33288,100,31547,791,1075,70387,13522,1558,8480,27213,321,154871,118,2913,8857,120,55,13370,47946,406583,1141,1927,1830,2680,18,87558
204,"8/13/20",1681,78,584,225,6325,80716,5657,39374,403,138,23,1347,1078,272,293811,27644,1979,52886,49355,306,120129,355037,19,17077,199005,126,183,48288,32,39718,7586,1625,12,42469,1808936,109657,1015,3010,228980,17941,848,379,7050,9030,461734,139,1728,1085,761,354232,17,200440,1009,248,20,7177,862,2268,809,12011,3173,2182,848,8785,0,450,437,9382,2576,863,87,38362,9114,1229,66740,35998,1320,5134,2658,1182,24,1481,57473,15298,32900,150376,138,5181,2551,31490,2547,738,21580,1005,5889,25,66965,657,13632,6777,1976,15320,870,8828,1861,77427,0,34164,6277,20499,1075,10455,114,6500,2616981,26308,2254,2027,651,271,1796326,83,261293,79176,8,3590,1175,35498,20556,66452,334,3695,1531,1991,7615,7128,203326,11660,5123,13901,26714,315,51049,13731,57858,1502,34723,762,721473,262959,253,265215,6817,304,82956,23364,111258,1944,83993,1691,0,9344,33592,102,31920,806,1075,71405,13721,1604,8512,27825,322,156623,119,2913,8857,120,55,13455,49539,410479,1142,1998,1894,2752,18,89618
205,"8/14/20",1690,78,628,238,6340,81558,5841,39585,408,160,23,1347,1078,276,295630,28566,1986,53857,50183,310,122700,356951,19,17201,205697,126,183,48946,35,40147,8065,1625,12,42806,1862258,109933,1015,3208,229972,17981,2352,379,7050,9123,466941,139,1728,1088,761,359781,17,200756,1013,248,20,7210,864,2268,815,12232,3193,2182,894,9010,0,450,447,9388,2623,863,87,38853,9161,1229,67519,36290,1327,5193,2666,1194,24,1486,57571,15970,33200,150376,138,5181,2650,31697,2568,788,21747,1006,5928,25,67950,657,13633,6815,1976,16540,870,8831,1870,77550,0,34484,6277,20627,1136,10618,114,6500,2622878,26644,2302,2042,651,271,1818527,83,274420,79354,8,3606,1175,39439,20908,66452,334,3746,1531,2268,7637,7255,203640,12037,5235,13910,27166,315,51521,13763,58835,1505,35638,782,727895,264487,338,265624,6961,347,83108,23364,111505,1969,83993,1704,0,9619,33951,102,32334,836,1077,72209,13759,1631,8597,29328,324,157635,121,2913,8857,120,55,13514,51356,418164,1142,2047,1990,2830,18,91321
206,"8/15/20",1690,110,628,238,6350,82777,6034,39697,417,189,23,1347,1078,276,297486,29344,1987,55001,50692,349,125374,358828,19,17335,211702,126,183,49346,35,40362,8412,1625,12,43128,1919842,110202,1015,3349,230969,17994,2370,379,7050,9174,472377,140,1728,1088,764,365367,17,201187,1013,248,20,7364,865,2374,818,12424,3194,2182,933,9062,0,450,456,9838,2626,863,87,39130,9186,1236,68135,36497,1358,5220,2670,1200,24,1486,57694,16656,33300,150376,138,5202,2724,31875,2620,788,22700,1013,5985,25,68510,657,14083,6855,1976,16540,870,8859,1880,77680,0,34584,6277,20681,1163,10807,114,6500,2655017,27017,2317,2051,651,271,1833067,88,287436,87022,8,3623,1175,40560,21220,67072,334,3794,1531,2268,7677,7339,203786,12359,5235,13917,27166,315,51953,13799,59743,1506,36491,749,731444,266953,345,269087,6961,401,83200,23364,111794,1969,83993,1704,0,9619,34276,102,32587,843,1078,112586,13947,1648,8705,30973,329,158950,122,2913,8857,120,55,13579,52905,424298,1142,2092,2036,2910,18,93103
207,"8/16/20",1690,110,632,238,6385,84445,6210,39800,425,191,24,1347,1078,278,299157,29941,1987,55845,51530,349,128945,360385,19,17495,217850,126,183,49692,38,40567,8575,1625,12,43529,1977671,110433,1015,3488,231971,18003,2379,379,7050,9174,477671,140,1748,1092,764,370717,17,202249,1045,248,20,7472,865,2374,821,12603,3194,2182,969,9233,0,450,467,9906,2690,869,87,39359,9442,1241,68633,36834,1362,5254,2676,1205,24,1490,57794,17160,33300,150376,139,5211,2809,32042,2692,803,23575,1018,6018,25,70291,657,14536,6897,1976,16540,870,8876,1888,77812,0,34655,6404,20765,1196,10977,114,6739,2699080,27347,2336,2052,651,271,1865580,88,301525,87120,8,3630,1175,41591,21220,67149,334,3816,1531,2371,7728,7450,203968,12524,5235,13934,27166,336,52350,14622,60651,1506,37471,759,734573,268385,357,269087,6961,401,83283,23364,112088,1969,84214,1705,0,9856,34537,103,32759,858,1078,112759,13990,1661,8705,30973,331,160591,122,2913,8857,136,55,13660,54108,430840,1165,3848,2138,2986,18,94458
208,"8/17/20",1690,110,667,251,6398,86286,6402,39936,425,203,24,1347,1093,281,300881,31002,1990,57191,52370,365,131840,362440,19,17580,223531,126,183,50508,38,40796,8776,1625,12,43921,2037816,111092,1015,3648,232913,18048,2407,393,7050,9513,485468,140,1755,1092,770,374019,17,203677,1052,261,20,7532,865,2374,821,12767,3199,2182,1003,9462,0,450,526,9939,2716,869,88,39643,9699,1243,69243,37051,1370,5318,2755,1219,24,1493,57909,17368,33500,150376,139,5216,2852,32201,2794,803,24561,1018,6051,25,71990,657,14927,6935,1990,16540,878,8902,1895,77977,0,34982,6404,20870,1245,11179,114,6753,2751246,27653,2390,2052,651,271,1898159,88,312323,87183,8,3631,1175,42965,21885,67339,334,3871,1531,2587,7767,7661,204142,12938,5235,14006,27166,336,52533,15146,61562,1529,38623,766,741045,272911,422,269989,7343,415,83408,23364,112355,1980,84214,1733,0,10279,34855,103,33135,868,1079,112861,14183,1683,8882,32062,331,162825,122,2913,8857,136,55,13778,55504,433809,1165,4105,2196,3035,18,96306
209,"8/18/20",1690,110,698,253,6429,86450,6582,40129,445,209,24,1347,1093,281,302528,31576,1993,58274,53362,381,134369,364285,19,17700,228725,126,183,51358,38,40963,9126,1625,12,44278,2096664,111559,1015,3788,233915,18078,2426,393,7100,9625,491441,140,1755,1098,772,377453,17,204454,1055,261,20,7574,868,2396,826,12921,3199,2713,1018,9660,0,457,533,10312,2857,875,88,40099,9931,1259,69771,37304,1395,5386,2760,1228,25,1495,58022,17612,33500,150376,139,5216,2928,32363,2863,803,25416,1023,6094,25,73092,657,15247,6971,2002,16540,878,8925,1903,78188,0,35226,6614,20958,1291,11388,114,6813,2801931,27971,2442,2079,651,271,1925049,88,326298,87277,8,3665,1290,43786,21885,67647,334,3928,1531,2611,7877,7867,204506,13308,5337,14063,27166,336,52810,15615,62553,1531,39965,784,747802,274091,448,272128,7343,435,83566,23364,112658,1997,84214,1739,0,10711,35197,103,33566,875,1079,113481,14422,1698,8895,32944,333,165738,123,2913,8857,136,56,13921,56760,438375,1188,4442,2227,3127,18,98657
210,"8/19/20",1705,198,742,253,6456,87920,6783,40264,460,211,24,1347,1093,283,304236,32806,1993,59174,54351,399,137200,366063,19,17964,233651,126,183,52086,38,41276,9126,1625,12,44628,2158946,111811,1015,3915,234797,18131,2442,396,7100,9752,497169,140,1755,1108,788,380730,17,205359,1058,274,20,7628,869,2396,829,13038,3218,2713,1047,9939,0,457,542,10682,2883,875,88,40481,10087,1261,70642,37569,1397,5472,2765,1242,25,1544,58153,17869,33900,150376,139,5216,3040,32511,2894,803,26330,1034,6123,25,74579,657,17852,7006,2009,16540,878,8932,1913,78386,0,35476,6614,21093,1380,11558,115,6903,2844318,28281,2462,2079,651,423,1947035,89,339124,87660,8,3678,1290,45110,21885,67929,334,3986,1538,2643,8050,8082,204686,13536,5447,14120,27681,336,53119,15886,63462,1536,41111,802,753868,275476,461,272804,7343,435,83663,23364,112924,2014,84214,1747,0,10881,35486,108,34196,878,1082,114114,14611,1705,8895,33261,333,168991,123,2913,9150,136,56,14057,57734,442782,1194,4525,2383,3186,18,100674
211,"8/20/20",1705,198,804,263,6476,89712,7007,40473,475,221,24,1347,1093,288,305866,34199,2007,59722,55314,433,140446,367897,20,18214,239806,126,183,52769,43,41408,9126,1625,12,45166,2222577,112381,1015,4012,235569,18165,2457,396,7100,9977,500102,162,1755,1128,788,380730,17,206656,1058,274,20,7648,869,2396,830,13206,3219,2713,1053,10159,0,457,545,11102,2929,875,88,41029,10282,1262,71264,37885,1420,5584,2789,1249,25,1544,58296,18157,33900,150376,139,5233,3204,32682,2951,803,27306,1034,6186,25,77785,657,18458,7040,2011,16540,878,8945,1920,78386,0,35693,6734,21260,1406,11781,116,6969,2855558,28587,2498,2079,651,472,1965056,89,348940,87730,8,3681,1290,46264,22683,68256,334,4096,1538,2682,8165,8271,204960,13913,5447,14169,28016,336,53651,16040,64318,1542,42141,854,759639,277067,600,273579,8149,455,83793,23364,113216,2045,84981,1755,0,11157,35831,110,34523,891,1083,114519,14820,1712,8920,33989,337,172615,124,2913,9150,136,56,14258,59132,448344,1199,4587,2498,3281,18,102991
212,"8/21/20",1705,198,814,263,6492,91089,7197,40652,490,227,24,1347,1093,288,307702,35040,2010,60528,56277,433,143393,369730,20,18350,245781,126,183,53458,44,41408,9942,1625,12,45589,2280566,112621,1015,4113,236370,18204,2460,396,7100,10052,504127,165,1755,1132,788,380730,17,207606,1066,274,23,7648,869,2396,831,13332,3220,3795,1085,10372,0,457,563,11103,2998,875,88,41661,10282,1268,71770,38767,1434,5678,2798,1264,25,1547,58408,18453,34100,150376,139,5233,3346,32842,3006,816,28453,1034,6203,25,78651,657,18758,7072,2024,16540,878,8949,1936,78386,0,35907,6734,21406,1474,12021,116,6969,2913966,28874,2538,2079,651,472,1985484,89,359792,87889,8,3692,1290,47418,22683,68577,334,4184,1538,2762,8165,8449,205203,14480,5447,14200,28016,336,53920,16087,65118,1545,43887,901,765754,278441,633,275317,8149,455,83924,23364,113531,2147,85102,1766,0,11329,36056,112,35079,903,1083,114921,15106,1754,8920,34576,338,175567,126,2913,9150,136,56,14258,59949,453104,1199,4629,2559,3333,18,105198
213,"8/22/20",1705,232,818,263,6497,92598,7417,40774,505,634,24,1347,1093,289,309464,36343,2018,61420,56778,490,146409,371179,20,18631,251400,126,183,53968,44,41532,9942,1625,12,45981,2338035,112836,1015,4222,237165,18225,2509,396,7100,10110,506470,165,1755,1132,819,399357,17,207985,1086,274,23,7708,870,2396,831,13355,3221,3795,1085,10518,0,457,568,11843,3012,875,88,42183,10338,1320,72307,38945,1443,5801,2805,1276,25,1547,58488,18670,34400,150376,139,5254,3625,32993,3044,816,29966,1043,6232,25,79514,657,19231,7108,2024,16540,878,8959,1939,78386,0,35991,6734,21558,1503,12246,116,6969,2947784,29142,2540,2079,651,472,1997761,89,374024,94816,8,3695,1290,48319,22683,68839,335,4332,1538,2898,8455,8532,205470,14995,5624,14219,28180,336,54164,16125,65927,1550,45396,934,768906,280143,642,276829,8505,490,83988,23364,113808,2148,85125,1766,0,11329,36397,112,35287,910,1083,131367,15301,1755,8934,34987,341,179091,132,2913,9150,136,56,14494,60670,458123,1199,4872,2688,3356,18,107500
214,"8/23/20",1705,232,877,263,6538,93405,7649,40880,519,634,24,1347,1093,289,311365,37478,2025,62185,57735,510,150389,372464,20,18806,256789,126,183,54262,45,41695,10208,1742,12,46311,2404585,113449,1015,4297,237908,18242,2563,396,7100,10150,516494,165,1755,1137,819,399357,17,208653,1090,274,23,7928,870,2443,832,13436,3229,3795,1096,12758,0,457,587,11870,3059,877,90,42448,10497,1335,72925,39257,1454,5926,2811,1295,25,1550,58582,18895,34400,150376,139,5273,3704,33104,3079,819,31080,1050,6282,25,81642,657,19601,7142,2025,16540,878,8965,1946,78912,0,36049,6959,21657,1661,12492,116,7106,2976256,29369,2599,2122,651,472,2020774,89,384165,94878,8,3695,1290,49089,23570,68925,335,4413,1539,2936,8595,8556,205662,15262,5624,14286,28360,345,54587,16376,66817,1557,47050,977,771357,282888,649,276829,8505,490,84058,23364,114099,2153,85352,1766,0,11861,36615,117,35517,914,1084,132042,15633,1785,8953,35551,341,182875,132,2913,9150,199,56,14661,61558,466209,1248,4950,2758,3420,18,111060
215,"8/24/20",1705,232,977,264,6557,93990,7883,41021,533,634,24,1347,1135,289,313058,38293,2041,62759,57891,523,153761,374463,21,19119,263202,127,183,54657,48,41843,10400,1742,12,46673,2458339,113809,1015,4439,238795,18291,2732,399,7100,10210,520381,178,1773,1150,840,414577,17,210333,1091,276,23,8040,871,2443,833,13492,3229,3795,1112,13073,0,457,592,13162,3066,877,94,42784,10601,1344,73402,39964,1456,6124,2816,1309,25,1551,58754,19055,34400,150376,139,5282,3723,33190,3102,821,32015,1050,6321,25,83822,658,20098,7179,2038,16540,935,8971,1953,79147,0,36475,6959,21888,1809,12717,116,7114,3032551,29587,2673,2139,651,472,2053699,89,395463,95025,8,3716,1290,50092,23869,69097,335,4530,1539,2959,8715,9124,206015,15796,5624,14368,28440,345,54816,16662,67717,1569,48875,1029,777960,283932,753,278425,8788,601,84168,23364,114318,2167,85757,1785,0,12081,36925,118,35816,919,1084,132396,15908,1806,8972,35869,341,186756,132,2913,9150,199,57,14823,62460,469206,1267,4961,2818,3480,18,112867
216,"8/25/20",1738,232,977,264,6557,94713,8134,41184,550,733,24,1347,1135,291,314870,40586,2052,63595,58783,534,157215,376268,21,19504,268801,127,183,55327,54,42048,10693,1742,12,47049,2523771,114220,1127,4561,239797,18331,2734,399,7200,10507,525242,192,1778,1150,846,414577,17,211691,1097,276,23,8150,873,2443,842,13582,3237,3798,1152,13317,0,462,632,13929,3085,893,94,43399,10750,1355,73906,40281,1476,6362,2819,1322,25,1551,59070,19296,34800,150376,139,5297,3955,33281,3159,832,32931,1058,6356,25,86466,658,20099,7214,2054,16540,935,8978,1957,79409,0,36726,7066,22145,1927,13046,116,7140,3082447,29886,2713,2170,651,526,2084465,89,407114,95097,8,3734,1290,51407,24156,69378,335,4633,1554,3078,8852,9169,206329,16311,5677,14461,29042,345,54971,16954,68713,1577,50397,1077,784277,284945,807,278939,8788,611,84251,23364,114558,2192,85811,1794,0,12336,37217,118,36286,946,1084,133460,15941,1810,8987,36402,345,190183,139,2913,9150,199,57,14974,63478,472197,1268,5001,2863,3558,18,115409
217,"8/26/20",1738,232,1335,265,6594,95253,8348,41357,569,742,24,1347,1163,291,316638,41901,2054,63996,59641,616,161009,377922,21,20073,274458,127,183,56149,54,42246,10840,1742,12,47370,2583948,114610,1127,4691,240792,18360,2776,399,7200,10722,531338,192,1782,1190,846,421877,17,212909,1098,284,23,8180,875,2443,846,13686,3237,3798,1209,14471,0,462,637,14194,3121,893,96,44097,11044,1364,74522,40726,1504,6595,2830,1333,25,1564,59472,19368,34800,150376,139,5307,4133,33364,3195,832,34147,1058,6381,25,87726,658,20365,7246,2067,17651,935,8994,1964,79608,0,36988,7066,22317,1968,13291,116,5854,3122846,30157,2749,2199,651,526,2101326,89,417781,95202,8,3757,1290,52542,24156,69650,335,4791,1561,3115,8974,9586,206554,16829,5743,14551,29046,345,55139,17190,69612,1581,52521,1121,790629,286255,829,279561,8788,638,84335,23364,114797,2206,86271,1802,0,12480,37492,119,36677,946,1084,133990,16139,1863,9020,37200,349,193458,140,2913,9348,199,57,15135,64347,475532,1268,5010,2893,3606,18,118575
218,"8/27/20",1738,232,1028,265,6603,95888,8595,41556,584,755,24,1347,1163,291,318270,43049,2055,64602,60534,633,164874,379452,21,20242,280165,127,183,57051,93,42392,10945,1742,12,47760,2648998,115029,1127,4873,241809,18360,2789,399,7200,10933,533935,628,1784,1196,888,429662,17,214186,1107,284,23,8282,878,2443,848,13709,3242,3884,1310,14664,0,462,663,14291,3143,902,96,44785,11231,1367,75320,41017,1522,6809,2842,1352,25,1615,59861,19434,34800,150376,139,5307,4260,33461,3222,832,34972,1058,6407,25,91051,658,20631,7276,2076,17651,935,9030,1964,79608,0,37264,7187,22594,2055,13570,116,5909,3158783,30436,2807,2236,651,526,2118367,89,429608,95311,8,3759,1290,53691,24156,69887,335,4923,1568,3210,9091,10076,206902,17415,5743,14765,29059,345,55337,17497,70419,1581,54914,1186,796498,287403,964,279937,8788,743,84419,23364,115017,2225,86495,1816,0,12733,37726,120,37056,981,1085,134474,16315,1866,9035,37873,349,196836,141,2913,9348,199,57,15252,65285,479770,1288,5043,2971,3731,18,120900
219,"8/28/20",1738,232,1041,265,6612,96135,8854,41766,599,782,24,1347,1163,295,319847,44618,2121,65119,61163,636,169020,381183,21,20555,287220,127,183,58156,115,42581,11092,1742,12,48275,2713933,115294,1127,4925,242812,18403,2817,399,7200,11014,536694,894,1784,1196,890,438017,17,214790,1113,284,23,8282,878,2481,848,13753,3242,3884,1333,15737,0,462,677,14631,3143,902,97,45536,11253,1447,75993,41314,1536,7024,2849,1364,25,1622,60202,19590,35200,150376,139,5314,4484,33576,3273,872,36175,1058,6407,25,92104,658,20858,7309,2086,17651,935,9038,1979,79608,0,37563,7187,22866,2078,13799,116,5942,3202185,30717,2855,2268,651,526,2140614,89,440562,95429,8,3759,1290,54883,25139,70207,335,5020,1570,3359,9233,10156,208224,18116,5743,14903,29063,357,55447,17541,71302,1591,56749,1244,802365,288441,986,280340,8788,751,84484,23364,115251,2254,86495,1833,0,12858,37973,135,37388,990,1085,135101,16440,1904,9068,38250,351,198863,141,2913,9348,199,57,15365,66320,484283,1288,5056,2991,3839,18,122802
220,"8/29/20",1738,232,1063,265,6612,96297,9146,41885,614,782,24,1347,1163,295,321421,46355,2169,65747,61681,687,172880,382584,21,20822,294007,127,183,58775,117,42777,11454,1742,12,48654,2774801,115460,1127,5036,243839,18415,2929,399,7200,11062,538604,672,1784,1221,890,446675,17,215283,1123,284,23,8387,878,2481,851,13802,3252,3884,1410,15737,0,462,695,14787,3147,902,97,46192,11313,1468,76650,41513,1562,7212,2860,1378,25,1624,60600,19688,35800,150376,139,5319,4693,33703,3327,872,37091,1058,6430,25,92796,658,21114,7309,2088,17651,935,9048,1990,80459,0,37650,7187,23070,2100,14013,116,5967,3237615,30978,2867,2283,651,528,2153939,91,450609,101620,8,3759,1290,55700,25139,70452,335,5139,1585,3478,9388,10242,208536,18382,5828,14973,29089,357,55586,17547,72120,1594,58497,1313,804941,289667,986,280547,8788,1032,84546,23364,115430,2278,86495,1837,0,12961,38198,140,37665,996,1085,157403,16553,1918,9103,38655,352,201907,145,2913,9348,224,57,15492,66776,489724,1288,5061,3073,3963,18,124185
221,"8/30/20",1738,232,1071,266,6612,96297,9421,41961,629,801,24,1347,1163,295,323233,47595,2169,66173,62068,718,176602,383879,21,21410,301195,127,183,59162,173,42963,11469,1742,12,49047,2839882,116020,1127,5155,244926,18422,3327,399,7200,11157,540923,676,1790,1240,890,455457,17,216795,1131,284,23,8447,880,2481,851,13832,3274,3884,1459,16056,0,462,707,15056,3160,908,97,46638,11483,1508,77224,41638,1573,7434,2868,1409,25,1682,60931,19893,36100,150376,139,5323,4811,33847,3378,872,38112,1058,6464,25,95009,660,21348,7376,2088,17651,1139,9054,1997,80810,0,37722,7264,23226,2170,14292,116,5984,3268591,31244,2916,2296,651,528,2184825,91,459460,101669,8,3761,1290,56338,25872,70468,335,5214,1598,3529,9439,10396,207653,18994,5828,15198,29089,357,55658,17807,72929,1594,60408,1400,807339,290796,1010,280682,8788,1032,84594,23364,115667,2377,86790,1840,0,13095,38459,142,37869,1005,1088,157562,16699,2013,9133,39275,354,204887,146,2913,9348,224,57,15593,68082,496222,1288,5221,3140,4021,18,125959
